,id,name,address,location,pname,cityname,adname,tel,type,typecode
2137,B0FFHR7ZS3,爱玛电动车,张店镇二中往西50米,"115.286785,33.794513",河南省,周口市,鹿邑县,18738898956,购物服务;专卖店;自行车专卖店,061208
2138,B0FFHP3VIZ,爱玛电动车,李埠口乡苑寨小柏油路口路南80米,"114.786649,33.563919",河南省,周口市,川汇区,[],购物服务;专卖店;自行车专卖店,061208
2139,B0FFHO918G,爱玛电动车,010乡道与206省道交叉口西南50米,"114.551287,33.463717",河南省,周口市,商水县,[],购物服务;专卖店;自行车专卖店,061208
2140,B0FFHO4U4X,爱玛电动车,014县道西50米,"114.952268,33.179909",河南省,周口市,项城市,[],购物服务;专卖店;自行车专卖店,061208
2141,B0FFHNRUOS,爱玛电动车,001乡道与026县道交叉口东150米,"114.330857,33.649054",河南省,周口市,商水县,[],购物服务;专卖店;自行车专卖店,061208
2142,B0FFHNQK53,爱玛电动车,008乡道与106国道交叉口南150米,"114.851163,33.599834",河南省,周口市,淮阳县,[],购物服务;专卖店;自行车专卖店,061208
2143,B0FFHNQHBX,爱玛电动车,谢桥村,"114.367362,33.904458",河南省,周口市,扶沟县,[],购物服务;专卖店;自行车专卖店,061208
2144,B0FFHNPXLX,爱玛电动车,017县道西50米,"114.499962,33.627868",河南省,周口市,商水县,[],购物服务;专卖店;自行车专卖店,061208
2145,B0FFHNPSVP,爱玛电动车(袁老爱玛专卖),006乡道东50米,"114.719023,33.430284",河南省,周口市,商水县,[],购物服务;专卖店;专营店,061200
2146,B0FFHNPF06,爱玛电动车,217省道南50米,"115.141107,33.159650",河南省,周口市,沈丘县,[],购物服务;专卖店;自行车专卖店,061208
2147,B0FFHNP4BO,爱玛电动车,016县道南50米,"114.954379,34.111679",河南省,周口市,太康县,[],购物服务;专卖店;自行车专卖店,061208
2148,B0FFHNOEVT,爱玛电动车,002县道西50米,"115.509424,33.697448",河南省,周口市,郸城县,[],购物服务;专卖店;自行车专卖店,061208
2149,B0FFHNND3G,爱玛专卖店,011县道北50米,"114.598843,33.717404",河南省,周口市,西华县,[],购物服务;家电电子卖场;家电电子卖场,060300
2150,B0FFHNMCFK,爱玛电动车,026县道与213省道交叉口北150米,"114.646889,33.382634",河南省,周口市,商水县,[],购物服务;专卖店;自行车专卖店,061208
2151,B0FFHNLGGN,爱玛电动车(西华营小丰车行店),005县道与213省道交叉口北150米,"114.620850,33.938450",河南省,周口市,西华县,[],购物服务;专卖店;自行车专卖店,061208
2152,B0FFHNLAU4,爱玛电动车,范营行政村,"115.122471,33.230731",河南省,周口市,沈丘县,[],购物服务;专卖店;自行车专卖店,061208
2153,B0FFHNJAPJ,爱玛电动车,329省道北50米,"115.426744,33.649411",河南省,周口市,郸城县,[],购物服务;专卖店;自行车专卖店,061208
2154,B0FFHNI850,爱玛电动车,007县道南50米,"115.150158,33.815330",河南省,周口市,鹿邑县,[],购物服务;专卖店;自行车专卖店,061208
2155,B0FFHNHEXU,爱玛电动车,021县道北50米,"114.339707,33.498777",河南省,周口市,商水县,[],购物服务;专卖店;自行车专卖店,061208
2156,B0FFHMKUO7,爱玛电动车,005县道东50米,"114.440666,33.851052",河南省,周口市,西华县,[],购物服务;专卖店;自行车专卖店,061208
2157,B0FFHMG19S,爱玛电动车,紫气大道北50米,"115.557319,33.856807",河南省,周口市,鹿邑县,[],购物服务;专卖店;自行车专卖店,061208
2158,B0FFHMEWJJ,爱玛电动车,扶亭路东150米,"114.405400,34.081636",河南省,周口市,扶沟县,[],购物服务;购物相关场所;购物相关场所,060000
2159,B0FFHMDW5C,爱玛电动车,005县道与022县道交叉口北100米,"114.558429,33.892570",河南省,周口市,西华县,[],购物服务;专卖店;自行车专卖店,061208
2160,B0FFHM75GE,爱玛电动车,106国道东50米,"114.847628,34.247118",河南省,周口市,太康县,[],购物服务;专卖店;自行车专卖店,061208
2161,B0FFHM6VEW,爱玛电动车,311国道北50米,"115.614174,33.867264",河南省,周口市,鹿邑县,[],购物服务;专卖店;自行车专卖店,061208
2162,B0FFHM2GGE,爱玛电动车,207省道东50米,"115.369156,33.686842",河南省,周口市,郸城县,[],购物服务;专卖店;自行车专卖店,061208
2163,B0FFHM2AWI,爱玛电动车,005县道与016县道交叉口南200米,"114.682477,33.921068",河南省,周口市,西华县,[],购物服务;专卖店;自行车专卖店,061208
2164,B0FFHLW4Z8,爱玛电动车(转楼专卖),211省道西50米,"114.928348,34.235063",河南省,周口市,太康县,[],购物服务;专卖店;专营店,061200
2165,B0FFHLVLSK,爱玛电动车,213省道东50米,"114.638597,33.670708",河南省,周口市,川汇区,13949972731,购物服务;专卖店;专营店,061200
2166,B0FFHH7E89,爱玛电动车(五羊-本田),102省道东50米,"114.377827,34.237976",河南省,周口市,扶沟县,[],购物服务;购物相关场所;购物相关场所,060000
2167,B0FFHG0LPU,爱玛电动车,大许寨乡第一中学对面,"114.798893,33.998862",河南省,周口市,太康县,15290037615,购物服务;专卖店;专营店,061200
2168,B0FFHCCJ4X,爱玛电动车(健康路),备战路交警队南200米路东朝阳公司,"114.614112,33.547824",河南省,周口市,商水县,0394-7966888,购物服务;专卖店;自行车专卖店,061208
2169,B0FFHCA3R1,爱玛电动车,南丰一中东南50米(329省道南),"115.492988,33.634987",河南省,周口市,郸城县,[],购物服务;专卖店;自行车专卖店,061208
2170,B0FFH2I73N,爱玛电动车豪爵,搬口办事处搬口乡搬口街卫生院东50米,"114.729692,33.657783",河南省,周口市,川汇区,[],购物服务;购物相关场所;购物相关场所,060000
2171,B0FFH1UX7S,爱玛电动车,023县道东50米,"115.209949,33.238641",河南省,周口市,沈丘县,13592252177,购物服务;专卖店;自行车专卖店,061208
2172,B0FFGYRMR4,爱玛电动车,[],"115.249397,33.817047",河南省,周口市,鹿邑县,[],购物服务;专卖店;自行车专卖店,061208
2173,B0FFGWQ5NZ,爱玛电动车,012县道附近,"115.006075,33.206175",河南省,周口市,项城市,0394-4541289,购物服务;专卖店;自行车专卖店,061208
2174,B0FFGJSLOR,爱玛电动车(芙蓉小区东),交通大道158号附近,"114.637936,33.611549",河南省,周口市,川汇区,[],购物服务;专卖店;自行车专卖店,061208
2175,B0FFGIC418,爱玛电动车,015县道南50米,"115.111843,33.594711",河南省,周口市,郸城县,[],购物服务;专卖店;自行车专卖店,061208
2176,B0FFGE57ED,爱玛电动车,宏意家电城练集店,"114.733235,33.533553",河南省,周口市,商水县,[],购物服务;专卖店;自行车专卖店,061208
2177,B0FFG6RREK,爱玛电动车(中共太康县老冢镇委员会南),005县道与106国道交叉口西南100米,"114.870242,33.923238",河南省,周口市,太康县,[],购物服务;购物相关场所;购物相关场所,060000
2178,B0FFG6R2HD,爱玛电动车(郸城县司法局东北店),人民路中段附近,"115.197642,33.639243",河南省,周口市,郸城县,13461366788,购物服务;专卖店;自行车专卖店,061208
2179,B0FFG6FNZI,爱玛电动车,郸胡路胡集乡政府,"115.175134,33.712871",河南省,周口市,郸城县,[],购物服务;专卖店;自行车专卖店,061208
2180,B0FFG6EF9O,爱玛电动车,016县道东50米,"114.692663,33.875466",河南省,周口市,西华县,[],购物服务;专卖店;自行车专卖店,061208
2181,B0FFG657KZ,爱玛电动车(长平路店),昆山路与长平路交叉口西150米,"114.536017,33.788835",河南省,周口市,西华县,[],购物服务;专卖店;自行车专卖店,061208
2182,B0FFG64V5A,爱玛电动车(玄武镇计划生育办公室西北),210省道附近,"115.273891,33.969414",河南省,周口市,鹿邑县,[],购物服务;购物相关场所;购物相关场所,060000
2183,B0FFG401UW,爱玛电动车,014县道东50米,"114.928784,33.325462",河南省,周口市,项城市,13273001937,购物服务;专卖店;自行车专卖店,061208
2184,B0FFG3ZQVB,爱玛电动车(留福镇医院东北),207省道东50米,"115.141338,33.103727",河南省,周口市,沈丘县,[],购物服务;购物相关场所;购物相关场所,060000
2185,B0FFG3ZPCV,爱玛电动车(康泰东街店),新安大道南50米,"115.201015,33.353330",河南省,周口市,沈丘县,[],购物服务;专卖店;自行车专卖店,061208
2186,B0FFG3ZL2M,爱玛电动车(周口港区李埠口卫生院东北),李埠口乡苑寨村小柏油路口苑寨东50米,"114.743054,33.579787",河南省,周口市,川汇区,[],购物服务;购物相关场所;购物相关场所,060000
2187,B0FFG3ZI8R,爱玛电动车,210省道与311国道交叉口北200米,"115.271848,33.873495",河南省,周口市,鹿邑县,[],购物服务;购物相关场所;购物相关场所,060000
2188,B0FFG3ZEK9,爱玛电动车,102省道东50米,"114.595571,33.668305",河南省,周口市,西华县,[],购物服务;专卖店;自行车专卖店,061208
2189,B0FFG3W7OO,爱玛电动车,012县道北50米,"114.987685,33.245957",河南省,周口市,项城市,[],购物服务;专卖店;自行车专卖店,061208
2190,B0FFG2X9YJ,爱玛电动车,康庄大道342号附近,"114.799617,33.315033",河南省,周口市,项城市,[],购物服务;专卖店;自行车专卖店,061208
2191,B0FFG2W1LZ,爱玛电动车(皮营乡计划生育办公室西北),002乡道与213省道交叉口西北200米,"114.619527,33.782053",河南省,周口市,西华县,[],购物服务;购物相关场所;购物相关场所,060000
2192,B0FFG2TMWW,爱玛电动车(商城路),交通西路与商城路交叉口西北50米,"114.891867,33.441842",河南省,周口市,项城市,[],购物服务;专卖店;自行车专卖店,061208
2193,B0FFG2SYXZ,爱玛电动车(新建东路店),东关胡同与新建东路交叉口东100米,"114.399794,34.058521",河南省,周口市,扶沟县,0394-6200666,购物服务;专卖店;自行车专卖店,061208
2194,B0FFG2SYSY,爱玛电动车(谷阳路),县府南街与谷阳路交叉口西100米,"115.483628,33.853000",河南省,周口市,鹿邑县,[],购物服务;专卖店;自行车专卖店,061208
2195,B0FFG2SHYB,爱玛自行车(行政路),备战路和健康路的交叉口附近,"114.613369,33.543288",河南省,周口市,商水县,[],购物服务;专卖店;自行车专卖店,061208
2196,B0FFG2NHQX,爱玛电动车,019县道西50米,"115.273787,33.384997",河南省,周口市,沈丘县,[],购物服务;专卖店;自行车专卖店,061208
2197,B0FFG2MFOH,爱玛电动车,019县道西50米,"114.948126,33.518857",河南省,周口市,淮阳县,0394-2931588;18336172097,购物服务;专卖店;自行车专卖店,061208
2198,B0FFG2KWJ6,爱玛电动车,020县道北50米,"114.797848,33.489631",河南省,周口市,商水县,[],购物服务;专卖店;自行车专卖店,061208
2199,B0FFG23X2Y,爱玛电动车,311国道西50米,"114.818141,34.086889",河南省,周口市,太康县,[],购物服务;专卖店;自行车专卖店,061208
2200,B0FFG15EGG,爱玛电动车,012县道南150米,"115.039967,33.501566",河南省,周口市,淮阳县,[],购物服务;专卖店;自行车专卖店,061208
2201,B0FFG14DQ2,爱玛电动车(商城路店),交通西路与商城路交叉口西北50米,"114.891810,33.442031",河南省,周口市,项城市,[],购物服务;专卖店;自行车专卖店,061208
2202,B0FFG04PV4,爱玛电动车,G311(徐峡线),"114.716250,34.132042",河南省,周口市,太康县,[],购物服务;专卖店;自行车专卖店,061208
2203,B0FFG04OO9,爱玛电动车,311国道南50米,"114.623589,34.117725",河南省,周口市,太康县,[],购物服务;专卖店;自行车专卖店,061208
2204,B0FFFZZQ08,爱玛电动车,311国道南50米,"115.134775,33.873624",河南省,周口市,鹿邑县,[],购物服务;专卖店;自行车专卖店,061208
2205,B0FFFZXCFX,爱玛电动车,010乡道西50米,"115.234255,33.866360",河南省,周口市,鹿邑县,[],购物服务;专卖店;自行车专卖店,061208
2206,B0FFFZDE31,爱玛电动车(宜路店),019乡道南50米,"115.260840,33.477702",河南省,周口市,郸城县,13707628225,购物服务;专卖店;自行车专卖店,061208
2207,B0FFFYM9CY,爱玛电动车(卫真路),卫真路与文化路交叉口西南50米,"115.486340,33.866897",河南省,周口市,鹿邑县,13333941068,购物服务;专卖店;自行车专卖店,061208
2208,B0FFFXTBR2,爱玛电动车(江村爱玛全法专卖),218省道西50米,"114.498291,34.285418",河南省,周口市,扶沟县,15836210059,购物服务;专卖店;自行车专卖店,061208
2209,B0FFFX1NR2,爱玛电动车(中共王店乡委员会北),王店南街与106国道交叉口西南150米,"114.862449,33.671899",河南省,周口市,淮阳县,[],购物服务;购物相关场所;购物相关场所,060000
2210,B0FFFWDBS1,爱玛电动车(扶沟县韭园镇人民政府南),012乡道与311国道交叉口东200米,"114.296920,34.074436",河南省,周口市,扶沟县,13939437043,购物服务;购物相关场所;购物相关场所,060000
2211,B0FFFS8J8R,爱玛电动车(四通镇卫生院南),206省道东50米,"115.049153,33.901027",河南省,周口市,淮阳县,13949972731,购物服务;专卖店;自行车专卖店,061208
2212,B0FFFRXA9N,爱玛电动车(王集乡人民政府南),106国道东50米,"114.845631,34.188939",河南省,周口市,太康县,[],购物服务;购物相关场所;购物相关场所,060000
2213,B0FFFRX6OZ,爱玛电动车,012县道华莲生活广场旁(淮阳县冯塘乡人民政府南200米),"114.999207,33.596092",河南省,周口市,淮阳县,[],购物服务;专卖店;自行车专卖店,061208
2214,B0FFFRX1T6,爱玛电动车(逍遥专卖店),交通路与沙颍中路交叉口东南50米,"114.262585,33.743049",河南省,周口市,西华县,0394-2581198,购物服务;专卖店;自行车专卖店,061208
2215,B0FFFRWN9F,爱玛电动车,329省道南50米,"114.374106,33.743374",河南省,周口市,西华县,[],购物服务;专卖店;自行车专卖店,061208
2216,B0FFFRMPQC,爱玛电动车,003县道南50米,"114.715327,34.023229",河南省,周口市,太康县,[],购物服务;专卖店;自行车专卖店,061208
2217,B018A0NXJ2,爱玛电动车(老城旗舰店),106国道附近,"114.837628,33.203474",河南省,周口市,项城市,[],购物服务;购物相关场所;购物相关场所,060000
2218,B018A0NW48,爱玛电动车(政府路),项城市政府路与331省道交叉口东南100米,"114.761923,33.247422",河南省,周口市,项城市,[],购物服务;购物相关场所;购物相关场所,060000
2219,B018A0NVY4,爱玛电动车(育新路店),新华路与育新路交叉口往北200米路东,"115.182196,33.645766",河南省,周口市,郸城县,0394-3219885,购物服务;专卖店;自行车专卖店,061208
2220,B018A0NVWU,爱玛电动车(巴村骨科医院西南),021县道与026县道交叉口东100米,"114.374486,33.536750",河南省,周口市,商水县,[],购物服务;专卖店;自行车专卖店,061208
2221,B018A0NV50,爱玛电动车(颖河大道店),长安东路与颖河大道交叉口西南100米,"115.078467,33.392893",河南省,周口市,沈丘县,0394-5102689,购物服务;专卖店;自行车专卖店,061208
2222,B018A0NUGL,爱玛电动车(九阳专卖店),210省道西50米,"115.141784,33.561543",河南省,周口市,郸城县,[],购物服务;专卖店;自行车专卖店,061208
2223,B018A0NRNA,爱玛电动车(马铺专卖店),207省道附近,"115.553351,34.007105",河南省,周口市,鹿邑县,18656768971,购物服务;专卖店;自行车专卖店,061208
2224,B018A0NR7W,爱玛电动车,003县道北50米,"114.948800,34.054195",河南省,周口市,太康县,[],购物服务;专卖店;自行车专卖店,061208
2225,B018A0NQGO,爱玛电动车(黄泛区专卖店),农垦大道中段与农垦大道南段交叉口南100米附近,"114.416881,33.746001",河南省,周口市,西华县,13523139485,购物服务;专卖店;自行车专卖店|摩托车服务;摩托车维修;摩托车维修,061208|040200
