,code,name,address,tel,gps,level,openTime,isClose,pcode,ccode,dcode,p,c,d,longitude,latitude
1821,A0354002F07,介休市九枝雅迪专卖店,山西省吕梁市汾阳市冀村镇九枝村加油站对面,15035843959,"111.974172,37.277657",二网,8：00-20：00,1,140000,140700,140781,山西省,晋中市,介休市,111.974172,37.277657
1822,A0354002F13,介休市乐善雅迪,介休市乐善村村口,13835418572,"111.959504,37.133301",二网,8：00-20：00,1,140000,140700,140781,山西省,晋中市,介休市,111.959504,37.133301
1823,A0354002F14,介休市义棠雅迪,介休市义棠镇派出所对面,13152915234,"111.897988,37.011446",二网,8：00-19：00,1,140000,140700,140781,山西省,晋中市,介休市,111.897988,37.011446
1824,A0354002F15,介休市石屯雅迪,介休市石屯村村南,13103546931,"112.01872,37.047171",二网,8：00-20：00,1,140000,140700,140781,山西省,晋中市,介休市,112.01872,37.047171
1825,A0354002F16,介休市连福雅迪,介休市连福镇正街,15835034178,"112.038842,37.062838",二网,8：00-19：00,1,140000,140700,140781,山西省,晋中市,介休市,112.038842,37.062838
1826,A0354002F17,介休市韩屯雅迪,介休市万鑫驾校斜对面,13994590727,"111.904599,37.058461",二网,8：00-19：00,1,140000,140700,140781,山西省,晋中市,介休市,111.904599,37.058461
1827,A0354002F24,汾阳市演武雅迪,汾阳市演武镇工商所一层,13994806679,"111.933058,37.234045",二网,8：00-20：00,1,140000,140700,140781,山西省,晋中市,介休市,111.933058,37.234045
1828,A0359017F02,金井雅迪,山西省运城市金井十字路口南,13008004828,"110.79591,34.99297",二网,7：00-19：00,1,140000,140800,140800,山西省,运城市,,110.79591,34.99297
1829,A0357018F61,凰南路雅迪,山西省运城市凤凰南路中城派出所对面,13994997696,"111.003147,35.02138",二网,7：00-19：00,1,140000,140800,140802,山西省,运城市,盐湖区,111.003147,35.02138
1830,A0357018F62,禹都市场雅迪,山西省运城市盐湖区禹都市场,03592020220,"111.03197,35.056677",二网,7：00-19：00,1,140000,140800,140802,山西省,运城市,盐湖区,111.03197,35.056677
1831,A0357018F63,上王乡雅迪,山西省盐湖区上王乡乡政府对面,13233487003,"111.049961,35.283359",二网,7：00-19：00,1,140000,140800,140802,山西省,运城市,盐湖区,111.049961,35.283359
1832,A0357018F68,开张镇雅迪,山西省永济市开张镇市场对面,13934101676,"110.561367,34.953809",二网,7：00-19：00,1,140000,140800,140802,山西省,运城市,盐湖区,110.561367,34.953809
1833,A0357018F71,运城车盘雅迪,山西省运城市车盘十字路口南100米,13834474969,"110.847379,34.953647",二网,7：00-19：00,1,140000,140800,140802,山西省,运城市,盐湖区,110.847379,34.953647
1834,A0357018F72,五一路雅迪,山西省运城市五一路银行斜对面,03592801353,"110.857594,34.915346",二网,7：00-19：00,1,140000,140800,140802,山西省,运城市,盐湖区,110.857594,34.915346
1835,A0357018F77,陶村镇雅迪,陶村镇三级路旁,13934399970,"111.099275,35.14245",二网,7：00-19：00,1,140000,140800,140802,山西省,运城市,盐湖区,111.099275,35.14245
1836,A0359008F09,运城市盐湖区泓芝驿雅迪,运城市盐湖区泓芝驿镇雅迪,13453981332,"110.885712,35.188122",二网,7：00-19：00,1,140000,140800,140802,山西省,运城市,盐湖区,110.885712,35.188122
1837,A0357018F69,东张镇雅迪,山西省运城市临猗县东张镇北坡口,03594346397,"110.420462,35.065639",二网,7：00-19：00,1,140000,140800,140821,山西省,运城市,临猗县,110.420462,35.065639
1838,A0359008E01,合欢雅迪,山西省运城市临猗县合欢街,13080344999,"110.783482,35.143712",一网,7：00-19：00,1,140000,140800,140821,山西省,运城市,临猗县,110.783482,35.143712
1839,A0359008F01,闫景雅迪,山西省运城市临猗县闫景镇,13333482224,"110.728105,35.294699",二网,7：00-19：00,1,140000,140800,140821,山西省,运城市,临猗县,110.728105,35.294699
1840,A0359008F02,临晋雅迪,山西省运城市临猗县临晋镇,13233489336,"110.563745,35.09805",二网,7：00-19：00,1,140000,140800,140821,山西省,运城市,临猗县,110.563745,35.09805
1841,A0359008F03,角杯雅迪,山西省运城市临猗县角杯镇,13834470944,"110.48818,35.137223",二网,7：00-19：00,1,140000,140800,140821,山西省,运城市,临猗县,110.48818,35.137223
1842,A0359008F04,北辛雅迪,山西省运城市临猗县北辛镇,13935947140,"110.599222,35.211217",二网,7：00-19：00,1,140000,140800,140821,山西省,运城市,临猗县,110.599222,35.211217
1843,A0359008F05,庙上雅迪,山西省运城市临猗县庙上镇,13080344999,"110.655853,35.04213",二网,7：00-19：00,1,140000,140800,140821,山西省,运城市,临猗县,110.655853,35.04213
1844,A0359008F06,大闫镇雅迪,临猗县大闫镇农村商业银行对面,13333486828,"110.723742,35.250879",二网,7：00-19：00,1,140000,140800,140821,山西省,运城市,临猗县,110.723742,35.250879
1845,A0359008F08,临猗县楚候镇雅迪,运城市临猗县楚候镇209国道旁,13099015301,"110.878364,35.097518",二网,7：00-19：00,1,140000,140800,140821,山西省,运城市,临猗县,110.878364,35.097518
1846,A0359008F10,孙吉镇雅迪,山西省运城市临猗县孙吉镇,13834702275,"110.519709,35.238809",二网,7：00-19：00,1,140000,140800,140821,山西省,运城市,临猗县,110.519709,35.238809
1847,A0357018F64,皇甫乡雅迪,山西省运城市万荣县皇甫乡北街,15535991862,"110.881387,35.345358",二网,7：00-19：00,1,140000,140800,140822,山西省,运城市,万荣县,110.881387,35.345358
1848,A0357018F65,南张乡雅迪,山西省运城市万荣县南张乡信用社西50米,13835910785,"110.724133,35.427892",二网,7：00-19：00,1,140000,140800,140822,山西省,运城市,万荣县,110.724133,35.427892
1849,A0357018F66,高村乡雅迪,山西省运城市万荣县高村乡南街,13546599272,"110.748537,35.367429",二网,7：00-19：00,1,140000,140800,140822,山西省,运城市,万荣县,110.748537,35.367429
1850,A0357018F67,裴庄乡雅迪,山西省运城市万荣县裴庄乡政府旁,13934393788,"110.651701,35.442065",二网,7：00-19：00,1,140000,140800,140822,山西省,运城市,万荣县,110.651701,35.442065
1851,A0359008F07,青古镇雅迪,万荣县青古镇中心街,15003598030,"110.63005,35.29538",二网,7：00-19：00,1,140000,140800,140822,山西省,运城市,万荣县,110.63005,35.29538
1852,A0359019F01,河津市思必得贸易有限责任公司,河津市万荣县里望乡张高线,13038013418,"110.810072,35.478631",二网,7：00-19：00,1,140000,140800,140822,山西省,运城市,万荣县,110.810072,35.478631
1853,A0359019F07,通化镇雅迪,山西省运城市万荣县通化镇易十超市对面,13934877108,"110.709661,35.461329",二网,7：00-19：00,1,140000,140800,140822,山西省,运城市,万荣县,110.709661,35.461329
1854,A0357018F27,山西省运城市闻喜县雅迪电动车,山西省运城市闻喜县西湖东路581号,15534882023,"111.229099,35.356876",二网,7：00-19：00,1,140000,140800,140823,山西省,运城市,闻喜县,111.229099,35.356876
1855,A0357018F28,山西省运城市闻喜县礼元镇雅迪电动车,山西省运城市闻喜县礼元镇长城电脑南50米,03597332340,"111.342197,35.509329",二网,7：00-19：00,1,140000,140800,140823,山西省,运城市,闻喜县,111.342197,35.509329
1856,A0357018F60,禹王乡雅迪,山西省运城市夏县禹王乡禹博小学北100米,03598582107,"111.17117,35.186607",二网,7：00-19：00,1,140000,140800,140823,山西省,运城市,闻喜县,111.17117,35.186607
1857,A0357018F74,南大里雅迪,山西省运城市夏县南大里乡十字路口向东100米,15835911976,"111.301049,35.230699",二网,7：00-19：00,1,140000,140800,140823,山西省,运城市,闻喜县,111.301049,35.230699
1858,A0357018F75,水头镇雅迪,山西省运城市夏县水头镇西街派出所对面,03598985269,"111.125172,35.242305",二网,7：00-19：00,1,140000,140800,140823,山西省,运城市,闻喜县,111.125172,35.242305
1859,A0357018F76,禹王市场雅迪,山西省运城市夏县禹王市场,13466945281,"111.222954,35.130643",二网,7：00-19：00,1,140000,140800,140823,山西省,运城市,闻喜县,111.222954,35.130643
1860,A0357018F33,稷山县化屿镇雅迪,山西省运城市稷山县化屿镇雅迪,15803488433,"110.890206,35.647522",二网,7：00-19：00,1,140000,140800,140824,山西省,运城市,稷山县,110.890206,35.647522
1861,A0357018F56,稷王雅迪,运城市稷山县稷王市场,13935992706,"110.984056,35.600625",二网,7：00-19：00,1,140000,140800,140824,山西省,运城市,稷山县,110.984056,35.600625
1862,A0357018F59,翟店雅迪,稷山县运城市翟店镇,03595995110,"110.918754,35.510221",二网,7：00-19：00,1,140000,140800,140824,山西省,运城市,稷山县,110.918754,35.510221
1863,A0357018F39,绛县续鲁镇雅迪,运城市绛县续鲁镇续鲁市场北门,13593598154,"111.732266,35.623732",二网,7：00-19：00,1,140000,140800,140825,山西省,运城市,新绛县,111.732266,35.623732
1864,A0357018F49,新绛县城镇燕云电动车修理部,山西省运城市新绛县文庙路职工医院旁,13623599591,"111.236692,35.620666",二网,7：00-19：00,1,140000,140800,140825,山西省,运城市,新绛县,111.236692,35.620666
1865,A0357018F50,新绛县阳王镇红杰摩托车修理部,山西省运城市新绛县阳王镇人民政府财政所西,13703595322,"111.130416,35.512595",二网,7：00-19：00,1,140000,140800,140825,山西省,运城市,新绛县,111.130416,35.512595
1866,A0357018F51,新绛县万安雅迪专卖,山西省运城市新绛县万安镇邮政东200米,13327594562,"111.14393,35.544439",二网,7：00-19：00,1,140000,140800,140825,山西省,运城市,新绛县,111.14393,35.544439
1867,A0357018F52,新绛县北张雅迪专卖,山西省运城市新绛县北张初中西500米,03597750898,"111.112123,35.710168",二网,7：00-19：00,1,140000,140800,140825,山西省,运城市,新绛县,111.112123,35.710168
1868,A0357018F53,新绛县泉掌雅迪专卖,山西省运城市新绛县泉掌桃园新村西350米,13753993977,"111.103063,35.660623",二网,7：00-19：00,1,140000,140800,140825,山西省,运城市,新绛县,111.103063,35.660623
1869,A0357018F54,新绛县南社雅迪专卖,山西省运城市新绛县南社九原小区旁,13223699030,"111.226791,35.68858",二网,7：00-19：00,1,140000,140800,140825,山西省,运城市,新绛县,111.226791,35.68858
1870,A0357018F55,新绛县光村雅迪专卖,山西省运城市新绛县光村新苏线财神庙南450米,13835972601,"111.184372,35.754486",二网,7：00-19：00,1,140000,140800,140825,山西省,运城市,新绛县,111.184372,35.754486
1871,A0359015E01,新绛雅迪,山西省运城市新绛县孙家港15号雅迪店旁,03597522728,"111.144357,35.615226",一网,7：00-19：00,1,140000,140800,140825,山西省,运城市,新绛县,111.144357,35.615226
1872,A0357018F44,大世界雅迪,绛县大世界十字路口,03596525788,"111.589504,35.497586",二网,7：00-19：00,1,140000,140800,140826,山西省,运城市,绛县,111.589504,35.497586
1873,A0357018F45,运城市绛县大交镇长安雅迪专卖店,山西省运城市绛县大交镇,13453902510,"111.670557,35.641676",二网,7：00-19：00,1,140000,140800,140826,山西省,运城市,绛县,111.670557,35.641676
1874,A0357018F46,运城市绛县电厂电动车专卖店,山西省运城市绛县541电厂邮政东200米,13700593425,"111.680616,35.577",二网,7：00-19：00,1,140000,140800,140826,山西省,运城市,绛县,111.680616,35.577
1875,A0357018F47,运城市绛县南凡志广电动车专卖店,山西省运城市绛县南凡镇家和购货广场南200米,18295944577,"111.618366,35.609374",二网,7：00-19：00,1,140000,140800,140826,山西省,运城市,绛县,111.618366,35.609374
1876,A0357018F48,运城市绛县衡水镇官龙雅迪专卖店,山西省运城市绛县衡水镇海正药业销售部旁,13934886947,"111.465328,35.476779",二网,7：00-19：00,1,140000,140800,140826,山西省,运城市,绛县,111.465328,35.476779
1877,A0357018F42,垣曲雅迪售后服务站,山西省垣曲县公园东路中段,03592766888,"111.676966,35.310644",二网,7：00-19：00,1,140000,140800,140827,山西省,运城市,垣曲县,111.676966,35.310644
1878,A0359012E01,平陆县城镇红红电动车销售部,运城市平陆县五一街与傅岩街交叉口东北50米,18935090777,"111.219017,34.83854",一网,7：00-19：00,1,140000,140800,140829,山西省,运城市,平陆县,111.219017,34.83854
1879,A0357018F41,芮城县雅迪,山西省运城市芮城县华泰南路国际物流商贸城内,15934454899,"110.716278,34.693554",二网,7：00-19：00,1,140000,140800,140830,山西省,运城市,芮城县,110.716278,34.693554
1880,A0357018F43,风陵渡雅迪,运城市风陵渡镇唐风大街晋商广场对面,15835976825,"110.329455,34.640208",二网,7：00-19：00,1,140000,140800,140830,山西省,运城市,芮城县,110.329455,34.640208
1881,A0359007E01,芮城雅迪,芮城市唐风大街附近,03593020933,"110.323752,34.634426",一网,7：00-19：00,1,140000,140800,140830,山西省,运城市,芮城县,110.323752,34.634426
1882,A0359017F01,陌南镇雅迪,山西省芮城县陌南镇陌南中街,13835995367,"110.882842,34.751551",二网,7：00-19：00,1,140000,140800,140830,山西省,运城市,芮城县,110.882842,34.751551
1883,A0357018F70,蒲州镇雅迪,山西省永济市蒲州镇蒲州南街,03598463007,"110.336319,34.837073",二网,7：00-19：00,1,140000,140800,140881,山西省,运城市,永济市,110.336319,34.837073
1884,A0357018F73,永济雅迪,山西省永济市家电市场,15035956929,"110.456961,34.875268",二网,7：00-19：00,1,140000,140800,140881,山西省,运城市,永济市,110.456961,34.875268
1885,A0359019E01,河津市思必得贸易有限责任公司,河津市莲池东路与延平街交叉口西100米,13835943688,"110.717692,35.58526",一网,7：00-19：00,1,140000,140800,140882,山西省,运城市,河津市,110.717692,35.58526
1886,A0359019F04,曾楼店,李家堡村大队对面,15935925642,"110.751168,35.67464",二网,7：00-19：00,1,140000,140800,140882,山西省,运城市,河津市,110.751168,35.67464
1887,A0359019F05,铝广店,清涧街道铝厂四市场对面,13835892344,"110.673912,35.640101",二网,7：00-19：00,1,140000,140800,140882,山西省,运城市,河津市,110.673912,35.640101
1888,A0359019F06,小梁镇雅迪,山西省运城市河津市小梁镇供销社加油站南,13383596789,"110.70636,35.516611",二网,7：00-19：00,1,140000,140800,140882,山西省,运城市,河津市,110.70636,35.516611
1889,A0359019F08,柴家乡雅迪,山西省运城市河津市柴家乡中学东50米,13935900757,"110.785027,35.542478",二网,7：00-19：00,1,140000,140800,140882,山西省,运城市,河津市,110.785027,35.542478
1890,A0359019F09,阳村乡雅迪,山西省运城市河津市阳村广场对面,13593574077,"110.674115,35.579511",二网,7：00-19：00,1,140000,140800,140882,山西省,运城市,河津市,110.674115,35.579511
1891,A0359019F10,贾村乡雅迪,山西省运城市河津市贾村乡丁字路口西100米,13703591330,"110.7445,35.54177",二网,7：00-19：00,1,140000,140800,140882,山西省,运城市,河津市,110.7445,35.54177
1892,A0350012E01,新建南路雅迪专卖店,新建南路14号,03502022960,"112.745313,38.430459",一网,9：00-19：00,1,140000,140900,140902,山西省,忻州市,忻府区,112.745313,38.430459
1893,A0351009F19,智村血防医院摩托车电动车雅迪专卖店,杨芳乡智村1304号,03506075122,"112.891857,38.46154",二网,8：00-20：00,1,140000,140900,140921,山西省,忻州市,定襄县,112.891857,38.46154
1894,A0351009F20,蒋村雅迪专卖店,蒋村乡蒋村站,13835096110,"113.037686,38.538507",二网,8：00-19：30,1,140000,140900,140921,山西省,忻州市,定襄县,113.037686,38.538507
